Filename,Volume_cm3,Height_m,Alpha,Method,MaxX,MaxY,MaxZ
cluster_0.txt,1.726948,0.020620,,convex,7.267850,12.464980,0.051980
cluster_1.txt,0.202683,0.004520,,convex,7.299370,12.484030,0.029610
cluster_10.txt,0.142282,0.006020,,convex,7.309340,12.473630,0.032250
cluster_100.txt,3.031028,0.010610,,convex,7.594700,12.556780,0.033270
cluster_101.txt,6.019969,0.030750,,convex,7.618240,12.544090,0.059100
cluster_102.txt,0.437320,0.011650,,convex,7.588490,12.568040,0.032190
cluster_103.txt,0.344665,0.005590,,convex,7.639090,12.483090,0.036340
cluster_104.txt,1.221547,0.013930,,convex,7.628960,12.502310,0.040750
cluster_105.txt,1.834099,0.014940,,convex,7.668750,12.507700,0.038120
cluster_106.txt,0.033991,0.003240,,convex,7.638900,12.519780,0.029240
cluster_107.txt,1.597541,0.010330,,convex,7.649370,12.526710,0.035380
cluster_108.txt,1.231802,0.009740,,convex,7.652870,12.550000,0.034780
cluster_109.txt,0.612553,0.008710,,convex,7.641610,12.564320,0.036000
cluster_11.txt,0.295702,0.005000,,convex,7.354570,12.456980,0.035370
cluster_110.txt,2.013750,0.016010,,convex,7.691490,12.554950,0.040210
cluster_111.txt,0.403686,0.008670,,convex,7.688600,12.537050,0.033200
cluster_112.txt,0.329304,0.007840,,convex,7.498810,12.593680,0.034690
cluster_113.txt,0.022876,0.003320,,convex,7.473680,12.636020,0.036470
cluster_114.txt,0.354870,0.009340,,convex,7.487310,12.639250,0.034010
cluster_115.txt,0.309577,0.004440,,convex,7.541560,12.629690,0.016420
cluster_116.txt,1.818898,0.012020,,convex,7.558220,12.585180,0.033610
cluster_117.txt,0.039840,0.002780,,convex,7.543550,12.578640,0.029150
cluster_118.txt,0.340324,0.007210,,convex,7.578040,12.589680,0.025760
cluster_119.txt,0.206404,0.009960,,convex,7.585360,12.598580,0.025530
cluster_12.txt,0.463770,0.012560,,convex,7.422970,12.417330,0.042170
cluster_120.txt,0.100744,0.003950,,convex,7.598700,12.579790,0.023870
cluster_121.txt,1.894040,0.014050,,convex,7.620710,12.585860,0.031860
cluster_122.txt,0.123369,0.004890,,convex,7.566510,12.626380,0.016510
cluster_123.txt,0.224829,0.008380,,convex,7.558490,12.639310,0.020360
cluster_124.txt,0.276242,0.010300,,convex,7.586220,12.616920,0.022730
cluster_125.txt,0.723286,0.006900,,convex,7.607220,12.609090,0.021140
cluster_126.txt,0.230147,0.008520,,convex,7.596690,12.630390,0.021620
cluster_127.txt,3.106342,0.018060,,convex,7.595540,12.657370,0.030700
cluster_128.txt,0.604514,0.013010,,convex,7.610170,12.637830,0.026700
cluster_129.txt,0.124072,0.004070,,convex,7.480350,12.681260,0.019300
cluster_13.txt,0.196124,0.007980,,convex,7.416010,12.431330,0.039410
cluster_130.txt,0.595051,0.014750,,convex,7.529670,12.668570,0.027140
cluster_131.txt,0.432917,0.009580,,convex,7.515890,12.660340,0.026510
cluster_132.txt,1.163209,0.016030,,convex,7.495080,12.696100,0.029990
cluster_133.txt,0.006831,0.001200,,convex,7.474860,12.716990,0.016670
cluster_134.txt,0.829311,0.006880,,convex,7.511500,12.707960,0.019060
cluster_135.txt,0.087927,0.004050,,convex,7.562330,12.653140,0.016350
cluster_136.txt,0.329514,0.007280,,convex,7.554280,12.671270,0.016760
cluster_137.txt,0.137451,0.006400,,convex,7.583910,12.666390,0.016020
cluster_138.txt,0.041182,0.002800,,convex,7.584490,12.688060,0.010590
cluster_139.txt,1.160417,0.012550,,convex,7.612170,12.683760,0.024030
cluster_14.txt,0.189110,0.005070,,convex,7.403540,12.454800,0.034060
cluster_140.txt,0.130628,0.006090,,convex,7.549280,12.696410,0.016220
cluster_141.txt,0.402731,0.010190,,convex,7.544840,12.721450,0.017400
cluster_142.txt,3.185450,0.016840,,convex,7.579590,12.720270,0.025840
cluster_143.txt,0.029567,0.003390,,convex,7.595860,12.692400,0.011170
cluster_144.txt,13.304410,0.022990,,convex,7.629700,12.751170,0.030820
cluster_145.txt,11.498467,0.026290,,convex,7.612060,12.760910,0.036300
cluster_146.txt,0.576860,0.011200,,convex,7.635290,12.598610,0.024480
cluster_147.txt,0.307848,0.008350,,convex,7.651380,12.590600,0.024280
cluster_148.txt,0.071502,0.006190,,convex,7.635860,12.575710,0.030690
cluster_149.txt,0.103491,0.005870,,convex,7.660980,12.602510,0.024520
cluster_15.txt,0.026291,0.002690,,convex,7.414480,12.472530,0.030760
cluster_150.txt,6.236602,0.014780,,convex,7.671850,12.622530,0.024920
cluster_151.txt,2.105921,0.014110,,convex,7.675690,12.597240,0.031950
cluster_152.txt,0.005180,0.001270,,convex,7.687560,12.576290,0.024210
cluster_153.txt,0.045292,0.003110,,convex,7.695420,12.583670,0.022880
cluster_154.txt,0.248092,0.007840,,convex,7.636330,12.613700,0.019500
cluster_155.txt,0.115406,0.007410,,convex,7.645050,12.624520,0.021920
cluster_156.txt,0.182494,0.008900,,convex,7.653100,12.610660,0.024580
cluster_157.txt,0.026650,0.002230,,convex,7.624820,12.629000,0.015100
cluster_158.txt,0.034253,0.003420,,convex,7.629160,12.644840,0.017470
cluster_159.txt,0.559720,0.010300,,convex,7.690470,12.635010,0.023290
cluster_16.txt,0.043384,0.002890,,convex,7.427050,12.454730,0.030920
cluster_160.txt,0.305829,0.007020,,convex,7.712550,12.588120,0.021490
cluster_161.txt,3.001380,0.014780,,convex,7.735030,12.601540,0.024900
cluster_162.txt,1.520193,0.012940,,convex,7.747020,12.631840,0.021940
cluster_163.txt,0.094025,0.004740,,convex,7.622490,12.653380,0.018700
cluster_164.txt,2.118283,0.012640,,convex,7.647370,12.649990,0.026480
cluster_165.txt,0.229176,0.005390,,convex,7.625690,12.669530,0.018940
cluster_166.txt,0.590334,0.011840,,convex,7.632180,12.686770,0.025720
cluster_167.txt,0.124568,0.006410,,convex,7.640780,12.673530,0.019260
